Site,Date,Depth,Temp
98_osh,2025-01-25,10,4.498764015734196
98_osh,2025-01-25,15,4.783684819936752
98_osh,2025-01-25,20,4.912595003843308
98_osh,2025-01-25,30,5.406994856894016
98_osh,2025-01-25,40,5.826685398817062
98_osh,2025-01-25,50,6.241248831152916
98_osh,2025-01-26,5,3.7436140179634094
98_osh,2025-01-26,10,4.339823618531227
98_osh,2025-01-26,15,4.640125751495361
98_osh,2025-01-26,20,4.771233268082142
98_osh,2025-01-26,30,5.265633121132851
98_osh,2025-01-26,40,5.722678318619728
98_osh,2025-01-26,50,6.190710179507732
98_osh,2025-01-27,5,3.4169438928365707
98_osh,2025-01-27,10,4.205053880810738
98_osh,2025-01-27,15,4.528794229030609
98_osh,2025-01-27,20,4.656971968710423
98_osh,2025-01-27,30,5.139652714133263
98_osh,2025-01-27,40,5.594500578939915
98_osh,2025-01-27,50,6.09988709539175
98_osh,2025-01-28,5,3.233832836151123
98_osh,2025-01-28,10,4.031464599072933
98_osh,2025-01-28,15,4.396221823990345
98_osh,2025-01-28,20,4.513412900269032
98_osh,2025-01-28,30,4.959471434354782
98_osh,2025-01-28,40,5.340342432260513
98_osh,2025-01-28,50,5.803247183561325
98_osh,2025-01-29,5,3.0404675602912903
98_osh,2025-01-29,10,3.572954513132572
98_osh,2025-01-29,15,4.188940107822418
98_osh,2025-01-29,20,4.342753395438194
98_osh,2025-01-29,30,4.788079485297203
98_osh,2025-01-29,40,5.1015656143426895
98_osh,2025-01-29,50,5.461928173899651
98_osh,2025-01-30,5,3.0390026718378067
98_osh,2025-01-30,10,3.1312906444072723
98_osh,2025-01-30,15,3.82564777135849
98_osh,2025-01-30,20,4.120822794735432
98_osh,2025-01-30,30,4.730948835611343
98_osh,2025-01-30,40,5.108157612383366
98_osh,2025-01-30,50,5.520523712038994
98_osh,2025-01-31,5,3.034608006477356
98_osh,2025-01-31,10,3.0499893352389336
98_osh,2025-01-31,15,3.559038072824478
98_osh,2025-01-31,20,3.939176626503468
98_osh,2025-01-31,30,4.744132831692696
98_osh,2025-01-31,40,5.252449125051498
98_osh,2025-01-31,50,5.834742285311222
98_osh,2025-02-01,5,2.9481795877218246
98_osh,2025-02-01,10,2.9796746894717216
98_osh,2025-02-01,15,3.545854076743126
98_osh,2025-02-01,20,3.937711738049984
98_osh,2025-02-01,30,4.752922162413597
98_osh,2025-02-01,40,5.347666874527931
98_osh,2025-02-01,50,6.073519103229046
98_osh,2025-02-02,5,2.8441725075244904
98_osh,2025-02-02,10,2.8712729439139366
98_osh,2025-02-02,15,3.541459411382675
98_osh,2025-02-02,20,3.917203299701214
98_osh,2025-02-02,30,4.722891949117184
98_osh,2025-02-02,40,5.338145099580288
98_osh,2025-02-02,50,6.149693302810192
98_osh,2025-02-03,5,2.75408186763525
98_osh,2025-02-03,10,2.8368480652570724
98_osh,2025-02-03,15,3.3539536893367767
98_osh,2025-02-03,20,3.696005143225193
98_osh,2025-02-03,30,4.552232444286346
98_osh,2025-02-03,40,5.088381618261337
98_osh,2025-02-03,50,5.811304070055485
98_osh,2025-02-04,5,2.896176047623157
